num_projeto	data_apresentacao	autor	localizacao_atual	status	data_ultima_tram	ultima_acao	projeto
IND 2104/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2103/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2102/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2101/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2100/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2099/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2098/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2097/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2096/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2095/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2094/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2093/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2092/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2091/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2090/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2089/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2088/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2087/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2086/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2085/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2084/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2083/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2082/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2081/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2080/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2079/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2078/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2077/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2076/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2075/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2074/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2073/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2072/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2071/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2070/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2069/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2068/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2067/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2066/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2065/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2064/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2063/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2062/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2061/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2060/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2059/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2058/2020 - Indicação	19 De Outubro De 2020 	Jhony Paixão	NA	NA	NA	NA	IND
IND 2057/2020 - Indicação	20 De Outubro De 2020 	Jhony Paixão	NA	NA	NA	NA	IND
IND 2056/2020 - Indicação	5 De Novembro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 2055/2020 - Indicação	5 De Novembro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 2054/2020 - Indicação	3 De Novembro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2053/2020 - Indicação	24 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2052/2020 - Indicação	3 De Novembro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2051/2020 - Indicação	3 De Novembro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2050/2020 - Indicação	27 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2049/2020 - Indicação	28 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2048/2020 - Indicação	29 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 2047/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2046/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2045/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2044/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2043/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2042/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2041/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2040/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2039/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2038/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2037/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2036/2020 - Indicação	27 De Outubro De 2020 	NA	NA	NA	NA	NA	IND
IND 2035/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2034/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2033/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2032/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2031/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2030/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2029/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2028/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2027/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2026/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2025/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2024/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2023/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2022/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2021/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2020/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2019/2020 - Indicação	27 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2018/2020 - Indicação	3 De Novembro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2017/2020 - Indicação	28 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2016/2020 - Indicação	28 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2015/2020 - Indicação	29 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2014/2020 - Indicação	28 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2013/2020 - Indicação	28 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2012/2020 - Indicação	27 De Outubro De 2020 	Ismael Crispin	NA	NA	NA	NA	IND
IND 2011/2020 - Indicação	26 De Outubro De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	IND
IND 2010/2020 - Indicação	28 De Outubro De 2020 	Chiquinho Da Emater	NA	NA	NA	NA	IND
IND 2009/2020 - Indicação	19 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 2008/2020 - Indicação	26 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 2007/2020 - Indicação	26 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 2006/2020 - Indicação	28 De Outubro De 2020 	Lazinho Da Fetagro	NA	NA	NA	NA	IND
IND 2005/2020 - Indicação	27 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2004/2020 - Indicação	21 De Outubro De 2020 	Dr Neidson	NA	NA	NA	NA	IND
IND 2003/2020 - Indicação	8 De Outubro De 2020 	NA	NA	NA	NA	NA	IND
IND 2002/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2001/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 2000/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1999/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1998/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1997/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1996/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1995/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1994/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1993/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1992/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1991/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1990/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1989/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1988/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1987/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1986/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1985/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1984/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1983/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1982/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1981/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1980/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1979/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1978/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1977/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1976/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1975/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1974/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1973/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1972/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1971/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1970/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1969/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1968/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1967/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1966/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1965/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1964/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1963/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1962/2020 - Indicação	16 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1961/2020 - Indicação	16 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1960/2020 - Indicação	16 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1959/2020 - Indicação	16 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1958/2020 - Indicação	16 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1957/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1956/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1955/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1954/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1953/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1952/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1951/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1950/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1949/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1948/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1947/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1946/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1945/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1944/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1943/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1942/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1941/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1940/2020 - Indicação	17 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1939/2020 - Indicação	13 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1938/2020 - Indicação	13 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1937/2020 - Indicação	18 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1936/2020 - Indicação	15 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1935/2020 - Indicação	14 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1934/2020 - Indicação	15 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1933/2020 - Indicação	15 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1932/2020 - Indicação	14 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1931/2020 - Indicação	15 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1930/2020 - Indicação	13 De Outubro De 2020 	Alex Silva	NA	NA	NA	NA	IND
IND 1929/2020 - Indicação	13 De Outubro De 2020 	Alex Silva	NA	NA	NA	NA	IND
IND 1928/2020 - Indicação	30 De Setembro De 2020 	Cássia Muleta	NA	NA	NA	NA	IND
IND 1927/2020 - Indicação	14 De Outubro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 1926/2020 - Indicação	9 De Outubro De 2020 	Anderson Pereira	NA	NA	NA	NA	IND
IND 1925/2020 - Indicação	7 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 1924/2020 - Indicação	6 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 1923/2020 - Indicação	6 De Outubro De 2020 	Cirone Deiró	NA	NA	NA	NA	IND
IND 1922/2020 - Indicação	7 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1921/2020 - Indicação	2 De Outubro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 1920/2020 - Indicação	2 De Outubro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 1919/2020 - Indicação	2 De Outubro De 2020 	Eyder Brasil	NA	NA	NA	NA	IND
IND 1918/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1917/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1916/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1915/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1914/2020 - Indicação	28 De Setembro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1913/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1912/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1911/2020 - Indicação	6 De Outubro De 2020 	Luizinho Goebel	NA	NA	NA	NA	IND
IND 1910/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1909/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1908/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1907/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1906/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1905/2020 - Indicação	2 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1904/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1903/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1902/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1901/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1900/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1899/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1898/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1897/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1896/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1895/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1894/2020 - Indicação	29 De Setembro De 2020 	NA	NA	NA	NA	NA	IND
IND 1893/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1892/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1891/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1890/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1889/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1888/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1887/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1886/2020 - Indicação	29 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1885/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1884/2020 - Indicação	6 De Outubro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1883/2020 - Indicação	30 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1882/2020 - Indicação	30 De Setembro De 2020 	Jair Montes	NA	NA	NA	NA	IND
IND 1881/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1880/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1879/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1878/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1877/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1876/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1875/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1874/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1873/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1872/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1871/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1870/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1869/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1868/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1867/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1866/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1865/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1864/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1863/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1862/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1861/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1860/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1859/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1858/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1857/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1856/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1855/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1854/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1853/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1852/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1851/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1850/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1849/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1848/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1847/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1846/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1845/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1844/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1843/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1842/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1841/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1840/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1839/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1838/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1837/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1836/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1835/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1834/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1833/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
IND 1832/2020 - Indicação	6 De Outubro De 2020 	Aélcio Da Tv	NA	NA	NA	NA	IND
