"";"num_projeto";"data_apresentacao";"autor";"localizacao_atual";"ementas";"status";"data_ultima_tram";"ultima_acao"
"946";"PLC 46/2019 - Projeto de Lei Complementar";"30 De Outubro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Altera dispositivos da Lei nº 701 de 05 de março de 2013, que Altera a Lei complementar nº 622, de 11 de julho de 2011.";"Veto Sobre A Proposição Mantido";"26 De Agosto De 2020";"Veto Mantido Na Sessão Do Dia 25 08 2020 Proposição Transformada Na Lei Complementar Nº 1 063 De 20 07 2020 Publicado No D O E Nº 139 De 20 07 2020"
"947";"PLC 45/2019 - Projeto de Lei Complementar";"29 De Outubro De 2019 ";"Lebrão";"Arquivo - Dl - Arq-Dl";"Transforma em Estância Turística o Município de Porto Velho capital do Estado de Rondônia.";"Veto Sobre A Proposição Mantido";"16 De Março De 2020";"Veto Parcial Mantido Proposição Convertida Em Lei Complementar Nº 1 049 De 06/12/2019 - Publicada No D O E Nº 229 Em 06/12/2019 Fim Do Processo"
"948";"PLC 44/2019 - Projeto de Lei Complementar";"29 De Outubro De 2019 ";"Tribunal De Justiça - Presidente";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a isenção parcial dos emolumentos e custas dos Serviços Notariais e de Registro de Imóveis para os beneficiários de aquisição de terras rurais oriundos de Programa de Crédito Fundiário nacional, estadual ou municipal, no âmbito do Estado de Rondônia, e dá outras providências.";"Proposição Transformada Em Lei";"6 De Janeiro De 2020";"Proposição Convertida Em Lei Complementar Nº 1 055 De 30/12/2019 - Publicada No D O E Nº 243 Em 30/12/2019 Fim Do Processo Documentos Acessórios: 3"
"949";"PLC 43/2019 - Projeto de Lei Complementar";"29 De Outubro De 2019 ";"Tribunal De Justiça - Presidente";"Arquivo - Dl - Arq-Dl";"Altera a Lei Complementar nº 568/2010, a qual dispõe sobre a carreira dos servidores do Poder Judiciário do Estado de Rondônia.";"Proposição Transformada Em Lei";"6 De Janeiro De 2020";"Proposição Convertida Em Lei Complementar Nº 1 054 De 30/12/20019 - Publicada No D O E Nº 243 Em 30/12/2019 Fim Do Processo Documentos Acessórios: 3"
"950";"PLC 42/2019 - Projeto de Lei Complementar";"15 De Outubro De 2019 ";"Ezequiel Neiva";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a dar nova redação ao inciso X do §2º do artigo 1º; ao caput do artigo 6º e inciso I e II; ao §6º do artigo 7º; e revoga o §6º, da Lei Complementar nº 622, de 11 de julho de 2011.";"Proposição Transformada Em Lei";"4 De Novembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 042 De 30/10/2019 - Publicada No D O E Nº 203 Em 31/10/2019 Fim Do Processo Documentos Acessórios: 2"
"951";"PLC 41/2019 - Projeto de Lei Complementar";"15 De Outubro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Revoga a Lei Complementar nº 223 de 28/12/1999.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"12 De Dezembro De 2019";"Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis Documentos Acessórios: 1"
"952";"PLC 40/2019 - Projeto de Lei Complementar";"15 De Outubro De 2019 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Revoga a Lei Complementar nº 75, de 12 de abril de 1993.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"12 De Dezembro De 2019";"Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis Documentos Acessórios: 1"
"953";"PLC 39/2019 - Projeto de Lei Complementar";"15 De Outubro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar n° 965, de 20 de dezembro de 2017, que ‘Dispõe sobre a organização e estrutura do Poder Executivo do Estado de Rondônia e dá outras providências.’ e dá outras providências.";"Proposição Transformada Em Lei";"31 De Outubro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 039 De 25/10/2019 - Publicada No D O E Nº 201 Em 29/10/2019 Fim Do Processo Documentos Acessórios: 2"
"954";"PLC 38/2019 - Projeto de Lei Complementar";"8 De Outubro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera dispositivos da Lei Complementar nº 940, de 10 de abril de 2017, que ‘Institui o Programa Escola do Novo Tempo, no âmbito do Estado de Rondônia, vinculado à Secretaria de Estado da Educação - SEDUC e dá outras providências.’.";"Proposição Transformada Em Lei";"1 De Novembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 040 De 30/10/2019 - Publicada No D O E Nº 203 Em 30/10/2019 Fim Do Processo Documentos Acessórios: 2"
"955";"PLC 37/2019 - Projeto de Lei Complementar";"8 De Outubro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar n° 965, de 20 de dezembro de 2017, que ‘Dispõe sobre a organização e estrutura do Poder Executivo do Estado de Rondônia e dá outras providências.’ e dá outras providências.";"Proposição Retirada Pelo Autor";"11 De Outubro De 2019";"Retirado De Tramitação Pela Liderança Do Governo Documentos Acessórios: 1"
"956";"PLC 36/2019 - Projeto de Lei Complementar";"8 De Outubro De 2019 ";"Mesa Diretora - Presidente";"Arquivo - Dl - Arq-Dl";"Dá nova redação ao artigo 8º e acrescenta o inciso VI ao artigo 48 à Lei Complementar nº 785, de 9 de julho de 2014, que ""Dispõe sobre a Lei Orgânica da Advocacia-Geral da Assembleia Legislativa do Estado de Rondônia"".";"Proposição Transformada Em Lei";"1 De Novembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 043 De 30/10/2019 - Publicada No D O E Nº 203 Em 30/10/2019 Fim Do Processo Documentos Acessórios: 2"
"957";"PLC 35/2019 - Projeto de Lei Complementar";"1 De Outubro De 2019 ";"Ezequiel Neiva";"Arquivo - Dl - Arq-Dl";"Dá nova redação ao inciso X do §2º do artigo 1º; ao caput do artigo 6º e incisos I e II; ao §6º do artigo 7º; e revoga o §6º do artigo 6º, da Lei Complementar nº 622, de 11 de julho de 2011.";"Proposição Retirada Pelo Autor";"4 De Novembro De 2019";"Retirado Pelo Autor Por Meio Do Requerimento Nº 630/2019 Vai Ao Arquivo Documentos Acessórios: 1"
"958";"PLC 34/2019 - Projeto de Lei Complementar";"17 De Setembro De 2019 ";"Dr Neidson";"Arquivo - Dl - Arq-Dl";"Transforma em Estância Turística o Município de Guajará-Mirim, no âmbito do Estado de Rondônia.";"Proposição Transformada Em Lei";"29 De Novembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 047 De 22/11/2019 - Publicada No D O E Nº 220 Em 25/11/2019 Fim Do Processo Documentos Acessórios: 4"
"959";"PLC 33/2019 - Projeto de Lei Complementar";"17 De Setembro De 2019 ";"Chiquinho Da Emater";"Arquivo - Dl - Arq-Dl";"Altera o § 4º do artigo 55 e o § 1º do artigo 131 da Lei Complementar nº 68, de 9 de dezembro de 1992, que “Dispõe sobre o Regime Jurídico dos Servidores Públicos Civil do Estado de Rondônia, das Autarquias e das Fundações Públicas Estaduais e dá outras providências.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"4 De Novembro De 2019";"Ao Arquivo Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis Documentos Acessórios: 2"
"960";"PLC 32/2019 - Projeto de Lei Complementar";"17 De Setembro De 2019 ";"Mesa Diretora - Presidente";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar nº 967, de 10 de janeiro de 2018, que "" Estabelece a Estrutura Organizacional Administrativa e o Quadro Gerencial e de Assessoramento da Assembleia Legislativa do Estado de Rondônia"".";"Proposição Transformada Em Lei";"11 De Outubro De 2019";"Proposição Transformada Em Lei Complementar Nº 1037 De 07/10/2019 Publicada No D O Nº 187 De 07/10/2019 Documentos Acessórios: 2"
"961";"PLC 31/2019 - Projeto de Lei Complementar";"10 De Setembro De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Acrescenta os incisos I e II ao artigo 82 da Lei Complementar nº 680, de 7 de setembro de 2012, que ‘Dispõe sobre o Plano de Carreira, Cargos e Remuneração dos Profissionais da Educação Básica do Estado de Rondônia e dá outras providências.’, e revoga os artigos 1º, 2º e 3º da Lei nº 4.248, de 4 de abril de 2018, que ‘Dispõe sobre a concessão de aumento de vencimento básico aos Profissionais da Educação Básica da Secretaria de Estado da Educação - SEDUC, e dá outras providências.";"Proposição Transformada Em Lei";"7 De Outubro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 036, De 18/09/2019, Publicada No D O E Nº 175, De 18/09/2019 - Fim Do Processo Documentos Acessórios: 2"
"962";"PLC 30/2019 - Projeto de Lei Complementar";"28 De Agosto De 2019 ";"Ismael Crispin";"Arquivo - Dl - Arq-Dl";"Acrescenta dispositivos à Lei Complementar nº 536, de 9 de dezembro de 2009.";"Proposição Transformada Em Lei Por Promulgação";"20 De Dezembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 053 De 16/12/2019 - Publicada No D O E Ale Nº 218 Em 17/12/2019 Fim Do Processo Documentos Acessórios: 5"
"963";"PLC 29/2019 - Projeto de Lei Complementar";"28 De Agosto De 2019 ";"Poder Executivo - Executivo";"Divisão De Expediente E Controle - Divexc";"Altera e acrescenta dispositivos à Lei Complementar nº 1.007, de 13 de dezembro de 2018, que “Cria o Fundo Estadual de Segurança Pública - FUNESP e dá outras providências.”.";"Parecer Favorável Da Comissão";"30 De Junho De 2020";"Parecer Favorável Da Comissão, Aguardar Inclusão Na Ordem Do Dia"
"964";"PLC 28/2019 - Projeto de Lei Complementar";"14 De Agosto De 2019 ";"Lebrão";"Arquivo - Dl - Arq-Dl";"Transforma em Estância Turística o Município de Costa Marques do Estado de Rondônia.";"Transformada Em Lei Com Veto Parcial";"10 De Dezembro De 2019";"Veto Parcial Mantido Proposição Com Veto Parcial Convertida Em Lei Complementar Nº 1 046 De 20/11/2019 - Publicada No D O E Nº 217 Em 20/11/2019 Fim Do Processo Documentos Acessórios: 6"
"965";"PLC 27/2019 - Projeto de Lei Complementar";"7 De Agosto De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Cria o Fundo Estadual para Financiar a Construção do Hospital de Urgência e Emergência de Porto Velho - FUN-HEURO e dá outras providências.";"Proposição Transformada Em Lei";"26 De Agosto De 2019";"Proposição Convertida Em Lei Complementar Nº 1 033, De 22/08/2019, Publicada No D O E Nº 156, De 22/08/2019 - Fim Do Processo Documentos Acessórios: 2"
"966";"PLC 26/2019 - Projeto de Lei Complementar";"25 De Junho De 2019 ";"Poder Judiciário - Justiça";"Arquivo - Dl - Arq-Dl";"Altera o Código de Organização e Divisão Judiciária do Estado de Rondônia, Lei Complementar n. 94/1993.";"Proposição Transformada Em Lei";"25 De Outubro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 038 De 21/10/2019 - Publicada No D O E Nº 198 Em 22/10/2019 Fim Do Processo Documentos Acessórios: 3"
"967";"PLC 25/2019 - Projeto de Lei Complementar";"25 De Junho De 2019 ";"Poder Judiciário - Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a criação e extinção de cargos comissionados no Quadro de Pessoal do Poder Judiciário de Rondônia e altera dispositivos da Lei Complementar nº 568, de 29 de março de 2010.";"Proposição Transformada Em Lei";"10 De Setembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 034, De 09/09/2019, Publicada No D O E Nº 168, De 09/09/2019 - Fim Do Processo Documentos Acessórios: 2"
"968";"PLC 24/2019 - Projeto de Lei Complementar";"25 De Junho De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Institui o Núcleo Especial de Gestão do Programa de Aceleração do Crescimento - NGPAC no âmbito do Departamento Estadual de Estradas de Rodagem, Infraestrutura e Serviços Públicos - DER, revoga o artigo 176 da Lei Complementar nº 965, de 20 de dezembro de 2017, e dá outras providências.";"Proposição Transformada Em Lei";"26 De Agosto De 2019";"Proposição Convertida Em Lei Complementar Nº 1 032, De 22/08/2019, Publicada No D O E Nº 156, De 22/08/2019 - Fim Do Processo Documentos Acessórios: 2"
"969";"PLC 23/2019 - Projeto de Lei Complementar";"24 De Junho De 2019 ";"Ministério Público - Procuradoria De Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a criação da Escola Superior do Ministério Publico do Estado de Rondônia.";"Proposição Transformada Em Lei";"17 De Julho De 2019";"Proposição Convertida Em Lei Complementar Nº 1 030, De 10/07/2019, Publicada No D O E Nº 130, De 17/07/2019 - Fim Do Processo Documentos Acessórios: 2"
"970";"PLC 22/2019 - Projeto de Lei Complementar";"24 De Junho De 2019 ";"Ministério Público - Procuradoria De Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a alteração do artigo 71 da Lei Complementar nº 93, de 03 de novembro de 1993.";"Proposição Transformada Em Lei";"16 De Julho De 2019";"Proposição Convertida Em Lei Complementar Nº 1 028, De 15/07/2019, Publicada No D O E Nº 128, De 15/07/2019 - Fim Do Processo Documentos Acessórios: 2"
"971";"PLC 21/2019 - Projeto de Lei Complementar";"24 De Junho De 2019 ";"Ministério Público - Procuradoria De Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a criação de cargos de Assistentes de Promotorias para compor o Quadro Administrativo do Ministério Público do Estado de Rondônia.";"Proposição Transformada Em Lei";"16 De Julho De 2019";"Proposição Convertida Em Lei Complementar Nº 1 027, De 15/07/2019, Publicada No D O E Nº 128, De 15/07/2019 - Fim Do Processo Documentos Acessórios: 2"
"972";"PLC 20/2019 - Projeto de Lei Complementar";"24 De Junho De 2019 ";"Ministério Público - Procuradoria De Justiça";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a revisão geral dos vencimentos dos servidores do Ministério Público do Estado de Rondônia.";"Proposição Transformada Em Lei";"16 De Julho De 2019";"Proposição Convertida Em Lei Complementar Nº 1 029, De 16/07/2019, Publicada No D O E Nº 130, De 17/07/2019 - Fim Do Processo Documentos Acessórios: 2"
"973";"PLC 19/2019 - Projeto de Lei Complementar";"11 De Junho De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Cria o Conselho Estadual de Turismo - CONSETUR, no âmbito da Superintendência de Turismo  - SETUR.";"Proposição Transformada Em Lei";"26 De Agosto De 2019";"Proposição Convertida Em Lei Complementar Nº 1 031, De 22/08/2019, Publicada No D O E Nº 156, De 22/08/2019 - Fim Do Processo Documentos Acessórios: 2"
"974";"PLC 18/2019 - Projeto de Lei Complementar";"4 De Junho De 2019 ";"Tribunal De Contas - Presidente";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a Estrutura Organizacional do Tribunal de Contas do Estado de Rondônia e dá outras providências.";"Proposição Transformada Em Lei";"6 De Junho De 2019";"Proposição Transformada Em Lei Complementar Nº 1 024 De 06/06/2019 - Publicada No D O E Nº 103 Em 06/06/2019 - Fim Do Processo"
"975";"PLC 17/2019 - Projeto de Lei Complementar";"4 De Junho De 2019 ";"Tribunal De Contas - Presidente";"Arquivo - Dl - Arq-Dl";"Dispõe sobre o Plano de Carreiras, Cargos e Remunerações, o Quadro de Pessoal dos Servidores do Tribunal de Contas do Estado de Rondônia e dá outras providências.";"Proposição Transformada Em Lei";"6 De Junho De 2019";"Proposição Transformada Em Lei Complementar Nº 1 023 De 06/06/2019 - Publicada No D O E Nº 103 De 06/06/2019 Fim Do Processo"
"976";"PLC 16/2019 - Projeto de Lei Complementar";"4 De Junho De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a reorganização administrativa da Secretaria de Estado da Assistência e do Desenvolvimento Social - SEAS e dá outras providências.";"Proposição Transformada Em Lei";"14 De Junho De 2019";"Proposição Convertida Em Lei Complementar Em 1 025 De 14/06/2019 - Publicado No D O E Nº 109 Em 14/06/2019"
"977";"PLC 15/2019 - Projeto de Lei Complementar";"4 De Junho De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera, acrescenta e revoga dispositivos da Lei Complementar nº 965, de 20 de dezembro de 2017, que “Dispõe sobre a organização e estrutura do Poder Executivo do Estado de Rondônia”.";"Proposição Retirada Pelo Autor";"14 De Junho De 2019";"Proposição Retirada Pelo Autor Por Meio Da Mensagem 108, De 5/06/2019 - Fim Do Processo"
"978";"PLC 14/2019 - Projeto de Lei Complementar";"21 De Maio De 2019 ";"Poder Executivo - Executivo";"Departamento Legislativo - Dl";"Institui o Fundo Estadual de Prevenção e Combate à Corrupção - FPCC e dá outras providências.";"Parecer Favorável Da Comissão";"3 De Dezembro De 2019";"Parecer Favorável Com Emenda Sobre A Proposição Para Inclusão Na Ordem Do Dia"
"979";"PLC 13/2019 - Projeto de Lei Complementar";"7 De Maio De 2019 ";"Marcelo Cruz";"Arquivo - Dl - Arq-Dl";"Revoga a Lei Complementar nº 974, de 16 de abril de 2018.";"Veto Sobre A Proposição Mantido";"16 De Março De 2020";"Veto Total Mantido Em 10/03/2020 Vai Ao Arquivo Documentos Acessórios: 9"
"980";"PLC 12/2019 - Projeto de Lei Complementar";"30 De Abril De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar nº 842, de 27 de novembro de 2015, que ""Institui o Fundo Estadual de Combate e Erradicação da Pobreza de Rondônia - FECOEP/RO, conforme disposto no artigo 82, do Ato das Disposições Constitucionais Transitórias - ADCT, da Constituição Federal, e dá outras providências"".";"Proposição Transformada Em Lei";"14 De Junho De 2019";"Proposição Convertida Em Lei Complementar Nº 1 026 De 14/06/2019 - Publicado No D O E Nº 109 Em 14/06/2019 Documentos Acessórios: 3"
"981";"PLC 11/2019 - Projeto de Lei Complementar";"30 De Abril De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar nº 855, de 23 de dezembro de 2015 que ""Institui o Fundo de Desenvolvimento e Aperfeiçoamento da Administração Tributária - FUNDAT e dá outras providências"".";"Proposição Transformada Em Lei";"20 De Setembro De 2019";"Proposição Convertida Em Lei Complementar Nº 1 035, De 18/09/2019, Publicada No D O E Nº 175, De 18/09/2019 - Fim Do Processo Documentos Acessórios: 3"
"982";"PLC 10/2019 - Projeto de Lei Complementar";"24 De Abril De 2019 ";"Mesa Diretora - Presidente";"Arquivo - Dl - Arq-Dl";"Acrescenta o § 4º ao artigo 2º, extingue o Departamento Médico e altera o Anexo I e Anexo VII da Lei Complementar nº 967, de 10 de janeiro de 2018, que ""Estabelece a Estrutura Organizacional Administrativa e o Quadro Gerencial e de Assessoramento da Assembleia Legislativa do Estado de Rondônia"".";"Proposição Transformada Em Lei";"15 De Maio De 2019";"Proposição Convertida Em Lei Complementar Nº 1 022 De 15/05/2019 - Publicada No D O E Nº 089 Em 16/05/2019 Fim Do Processo Documentos Acessórios: 2"
"983";"PLC 9/2019 - Projeto de Lei Complementar";"19 De Março De 2019 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos à Lei Complementar nº 965, de 20 de dezembro de 2017, que ""Dispõe sobre a organização e estrutura do Poder Executivo do Estado de Rondônia e dá outras providências"".";"Proposição Transformada Em Lei";"25 De Abril De 2019";"Proposição Convertida Em Lei Complementar Nº 1 015 De 25/04/2019 - Publicada No D O E Nº 076 Em 26/04/2019 Fim Do Processo"
